0.0,1738861975610,0.18999999999999995
1.0,1738863537823,0.264
2.0,1738864770772,0.32099999999999995
3.0,1738865795636,0.361
4.0,1738866630030,0.395
5.0,1738867287898,0.42200000000000004
6.0,1738867786583,0.471
7.0,1738868139608,0.538
8.0,1738868426290,0.565
9.0,1738868633014,0.606
10.0,1738868761609,0.646
11.0,1738868803337,0.518
