0.0,1744307816433,1.0
1.0,1744307816433,1.0
2.0,1744307816433,0.9768
3.0,1744307816433,0.937
4.0,1744307816433,0.8751
5.0,1744307816433,0.8024
6.0,1744307816433,0.6279
7.0,1744307816433,0.4675
8.0,1744307816433,0.33240000000000003
9.0,1744307816433,0.2188
10.0,1744307816433,0.1473
11.0,1744307816433,0.07369999999999999
