0.0,1738859053995,0.01680178078081226
1.0,1738859395543,0.02795467703040922
2.0,1738859728379,0.04087233961893168
3.0,1738860081247,0.05543965365517361
4.0,1738860434594,0.07155111817606026
5.0,1738860813450,0.08909260635539153
6.0,1738861209587,0.10838117863792161
7.0,1738861600109,0.12990692591833214
8.0,1738861979654,0.15062018768808727
9.0,1738862390800,0.1728483535090054
10.0,1738862808583,0.20318007048193726
11.0,1738863246368,0.2525997515779115
